epoch,train_loss,val_loss,psnr,ssim
4.800000000000000000e+01,2.733984418259358812e-02,3.558743126032983678e-02,3.349557427799000209e+01,7.264337035102380602e-01
4.900000000000000000e+01,2.736727339158087635e-02,3.568643780753893296e-02,3.343342758627498768e+01,7.298941642083341952e-01
5.000000000000000000e+01,2.724004427637950754e-02,3.568415557417799200e-02,3.343659075568704253e+01,7.297645877491912847e-01
5.100000000000000000e+01,2.726425081031557882e-02,3.561029117554426193e-02,3.348019117467543992e+01,7.263444155070760688e-01
5.200000000000000000e+01,2.701619711279133057e-02,3.559629482162349201e-02,3.348288042405072673e+01,7.262549121141600450e-01
5.300000000000000000e+01,2.693315748309279764e-02,3.566534433733014459e-02,3.345891728120691511e+01,7.277134598461019177e-01
5.400000000000000000e+01,2.694747214102082705e-02,3.563883648637462820e-02,3.347320051754222447e+01,7.254149574783685939e-01
5.500000000000000000e+01,2.689615410557131756e-02,3.566135646884932564e-02,3.347327759686638160e+01,7.251027585396448982e-01
5.600000000000000000e+01,2.686728134659337533e-02,3.569515904082971175e-02,3.345773124694824219e+01,7.263680045241686090e-01
5.700000000000000000e+01,2.683227820850816667e-02,3.575444692636237098e-02,3.344941262637867396e+01,7.246985176004592244e-01
5.800000000000000000e+01,2.677718635050602841e-02,3.577948104151908171e-02,3.343497635336483143e+01,7.256261983614739064e-01
5.900000000000000000e+01,2.674735451324118662e-02,3.573737726272905452e-02,3.344859426161821858e+01,7.252108411895731299e-01
6.000000000000000000e+01,2.672264450172215366e-02,3.577677669989712261e-02,3.342946995005888056e+01,7.270783309819460749e-01
