epoch,train_loss,val_loss,psnr,ssim
2.100000000000000000e+01,2.529576616246759224e-02,3.710405331104994070e-02,3.308997428894043225e+01,6.926862025450684079e-01
2.200000000000000000e+01,2.581616321295009120e-02,4.146540112793445365e-02,3.248551246643066293e+01,6.899543613510672468e-01
2.300000000000000000e+01,2.504100276870124125e-02,3.642310690134763912e-02,3.323667819976806470e+01,7.276382388724705885e-01
2.400000000000000000e+01,2.473010035009418420e-02,3.772932514548301558e-02,3.303415187835693700e+01,7.231645036985101527e-01
2.500000000000000000e+01,2.460915041481884571e-02,3.596899155527353426e-02,3.341415206909179858e+01,7.185627821391630254e-01
2.600000000000000000e+01,2.413445196417256244e-02,3.714903514832258030e-02,3.307929046630859204e+01,7.174800499191904546e-01
2.700000000000000000e+01,2.429352412115276527e-02,3.840149033814668766e-02,3.232029144287109546e+01,6.975807957220481192e-01
2.800000000000000000e+01,2.408824841120115606e-02,3.641572512686252344e-02,3.333745037078857365e+01,7.123618292072442237e-01
2.900000000000000000e+01,2.404758431891232395e-02,3.683785997331142509e-02,3.313766109466552479e+01,7.232849919923485249e-01
3.000000000000000000e+01,2.402350808198682602e-02,3.725737836211919646e-02,3.319289203643798913e+01,7.188555849882787285e-01
3.100000000000000000e+01,2.375091359770469673e-02,3.678905244916677586e-02,3.336301025390625341e+01,7.064726508724432641e-01
3.200000000000000000e+01,2.290708132456114113e-02,3.562705907970666747e-02,3.352438880920410469e+01,7.235330678951873429e-01
3.300000000000000000e+01,2.239438521947880248e-02,3.557426277548074445e-02,3.352994781494140852e+01,7.181940333972787194e-01
3.400000000000000000e+01,2.238227806050223020e-02,3.558793801814317398e-02,3.354160476684570114e+01,7.138789810356818144e-01
3.500000000000000000e+01,2.239671677596284660e-02,3.580924410372972322e-02,3.345494129180908516e+01,7.214554285107644960e-01
3.600000000000000000e+01,2.217443692478746065e-02,3.581540498882532231e-02,3.343909194946289176e+01,7.211004111968704056e-01
3.700000000000000000e+01,2.202668347982344663e-02,3.566452227532863894e-02,3.346983345031738111e+01,7.162027340693659649e-01
3.800000000000000000e+01,2.210377331117911737e-02,3.575680036097764886e-02,3.351027770996093835e+01,7.208832918472949380e-01
3.900000000000000000e+01,2.202741733135141905e-02,3.587135437875985794e-02,3.343235927581787337e+01,7.118222966926114337e-01
4.000000000000000000e+01,2.170174660107481238e-02,3.559760179370641958e-02,3.352050075531006001e+01,7.189800485487913839e-01
4.100000000000000000e+01,2.139343079486133795e-02,3.560736067593097548e-02,3.351863697052002067e+01,7.182631088988915558e-01
4.200000000000000000e+01,2.138843966471682886e-02,3.562085501849651670e-02,3.348363304138183594e+01,7.227332310402954096e-01
4.300000000000000000e+01,2.136935712577997526e-02,3.588924564421176744e-02,3.345260353088379190e+01,7.212274096271674706e-01
4.400000000000000000e+01,2.119674808019963649e-02,3.578464582562446844e-02,3.346874965667724666e+01,7.223071286597699814e-01
4.500000000000000000e+01,2.123042006704787751e-02,3.580860812216997424e-02,3.346402183532714503e+01,7.250096661937216469e-01
4.600000000000000000e+01,2.115922337282954979e-02,3.567434024065732623e-02,3.349801948547363395e+01,7.185185212551625789e-01
4.700000000000000000e+01,2.121842334453215642e-02,3.566216662526131009e-02,3.349940414428711222e+01,7.221984239216386880e-01
4.800000000000000000e+01,2.097120668754410763e-02,3.576057538390159385e-02,3.345422760009765284e+01,7.244829284547295023e-01
4.900000000000000000e+01,2.090183143799074356e-02,3.573530193418264500e-02,3.347824707031249858e+01,7.189251441999273684e-01
5.000000000000000000e+01,2.110548353458873566e-02,3.575900014489889062e-02,3.346402862548828239e+01,7.212883227499174987e-01
5.100000000000000000e+01,2.092660238790046076e-02,3.575619507580995310e-02,3.346860157012939396e+01,7.195583365421541755e-01
5.200000000000000000e+01,2.083424489117331052e-02,3.573663756251335005e-02,3.348175010681152486e+01,7.208821003520269333e-01
5.300000000000000000e+01,2.078694950237318373e-02,3.576111931353807144e-02,3.347488220214843579e+01,7.207291416741834489e-01
5.400000000000000000e+01,2.085177196810642994e-02,3.576993320137262372e-02,3.347035720825195426e+01,7.186315515043394386e-01
5.500000000000000000e+01,2.079380133070450262e-02,3.577910806983709141e-02,3.346451347351074190e+01,7.224605252956660673e-01
5.600000000000000000e+01,2.073817995641334677e-02,3.578629534691572106e-02,3.346627662658691094e+01,7.213271820651812050e-01
5.700000000000000000e+01,2.087556750900705985e-02,3.577778313308953989e-02,3.346833847045898125e+01,7.200739545914083273e-01
5.800000000000000000e+01,2.070227012022900562e-02,3.579010155051946807e-02,3.346084396362304858e+01,7.227422204619603496e-01
5.900000000000000000e+01,2.074072623832358409e-02,3.581130422651767481e-02,3.345264617919922046e+01,7.227990616559877290e-01
6.000000000000000000e+01,2.069313120319212981e-02,3.583165474236011533e-02,3.344343780517578324e+01,7.234124278015520160e-01
