epoch,train_loss,val_loss,psnr,ssim
1.000000000000000000e+00,1.199530895091285437e-01,9.897678121924399774e-02,2.497749450683593864e+01,5.192142513552460148e-01
2.000000000000000000e+00,5.915412699326503404e-02,8.813706964254379439e-02,2.539314743041992273e+01,5.505453470157530838e-01
3.000000000000000000e+00,5.165413685512443981e-02,6.755036130547523165e-02,2.712122505187988253e+01,6.357408251682074019e-01
4.000000000000000000e+00,4.649780028738266513e-02,6.917016997933388145e-02,2.695108776092529368e+01,5.758487218863862500e-01
5.000000000000000000e+00,4.515089932059453831e-02,5.904500789940356903e-02,2.868034774780273466e+01,6.510428425563054011e-01
6.000000000000000000e+00,4.202018427270010764e-02,5.330497376620769306e-02,2.971811988830566520e+01,6.393494118251240588e-01
7.000000000000000000e+00,3.894256631081754322e-02,5.368778847157955336e-02,2.993989879608154325e+01,6.412574215069443140e-01
8.000000000000000000e+00,3.856294936200311413e-02,4.875108890235423792e-02,3.047508060455322365e+01,6.796700744728855215e-01
9.000000000000000000e+00,3.555709402238534794e-02,5.252547681331634633e-02,3.034999069213867173e+01,6.515035033905731687e-01
1.000000000000000000e+01,3.479388547091444989e-02,4.614002533257007682e-02,3.120736095428466683e+01,6.737883483925447559e-01
1.100000000000000000e+01,3.326858660160017522e-02,4.371194235980510601e-02,3.178234664916992358e+01,6.775076093441877445e-01
1.200000000000000000e+01,3.233936986277911180e-02,4.712983824312686615e-02,3.133127071380615192e+01,6.708973555444662784e-01
1.300000000000000000e+01,3.206831069032022724e-02,4.232477828860282953e-02,3.199305007934570355e+01,6.888342796105807464e-01
1.400000000000000000e+01,3.097059951771882064e-02,4.554223746061324823e-02,3.136649742126464702e+01,6.950591833946510034e-01
1.500000000000000000e+01,2.993584350367222910e-02,4.066280893981456812e-02,3.233472084045410355e+01,7.107197171671170155e-01
1.600000000000000000e+01,3.033755507227802947e-02,4.602918930351734134e-02,3.129082550048828182e+01,6.665955589363766753e-01
1.700000000000000000e+01,3.179936828322647152e-02,4.435574732720851815e-02,3.139119659423828068e+01,6.989065675920261844e-01
1.800000000000000000e+01,2.927541695843058345e-02,4.193595640361309079e-02,3.187072002410888771e+01,6.935735769931683503e-01
1.900000000000000000e+01,2.929167407141490542e-02,4.044554248452186807e-02,3.231678352355957173e+01,7.077562413885413184e-01
2.000000000000000000e+01,2.880569418876870527e-02,4.077639564871787803e-02,3.234009620666503793e+01,6.905190920156345502e-01
2.100000000000000000e+01,2.856017379013221086e-02,3.924033965915441763e-02,3.275464595794677791e+01,7.070024453143366472e-01
2.200000000000000000e+01,2.793232372323097359e-02,4.355825506150722698e-02,3.186130481719970575e+01,6.818192740408418606e-01
2.300000000000000000e+01,2.782159567279510193e-02,3.928007259964942655e-02,3.275788150787353459e+01,7.067214188897833482e-01
2.400000000000000000e+01,2.806881538107375632e-02,4.024012662470340812e-02,3.273484432220458729e+01,7.026441650539846373e-01
2.500000000000000000e+01,2.721643895064750074e-02,3.870352558791637088e-02,3.285925392150878821e+01,7.119011627848791379e-01
2.600000000000000000e+01,2.659050485288555130e-02,3.885903846472502088e-02,3.278829498291015909e+01,7.055609016928898747e-01
2.700000000000000000e+01,2.702833348808209718e-02,4.211587086319923401e-02,3.213112472534179886e+01,7.007188157237239645e-01
2.800000000000000000e+01,2.594978799504682118e-02,4.016904763877391510e-02,3.212154449462890682e+01,7.133080441186602227e-01
2.900000000000000000e+01,2.591375009087491799e-02,3.867124758660793471e-02,3.276938026428222628e+01,7.037958894444450442e-01
3.000000000000000000e+01,2.582604681287915122e-02,4.123866729438305234e-02,3.221118286132812614e+01,7.174472250814885044e-01
3.100000000000000000e+01,2.585881881508206651e-02,4.055244065821170946e-02,3.269521484375000142e+01,6.975327590632308672e-01
3.200000000000000000e+01,2.543356222647034579e-02,3.846183009445667406e-02,3.295642745971679943e+01,7.102576002946495715e-01
3.300000000000000000e+01,2.480318575851188367e-02,3.841943979263305609e-02,3.282281478881836279e+01,7.074201731166913643e-01
3.400000000000000000e+01,2.561287466467412205e-02,4.184144474565983096e-02,3.219823585510253849e+01,6.957046100324306703e-01
3.500000000000000000e+01,2.504953160912783833e-02,3.945503566414117896e-02,3.282014171600341967e+01,6.942567026300093813e-01
3.600000000000000000e+01,2.479964938815221176e-02,4.154715783894061959e-02,3.247017261505126839e+01,6.992331161330398448e-01
3.700000000000000000e+01,2.446243771898352556e-02,3.788625475019216648e-02,3.299030822753906023e+01,7.163319385551141227e-01
3.800000000000000000e+01,2.412881856122292903e-02,3.867399420589208436e-02,3.268717483520507727e+01,7.026628819842183349e-01
3.900000000000000000e+01,2.324823467137892424e-02,3.792130455374717601e-02,3.294115116119385078e+01,7.166374466794918074e-01
4.000000000000000000e+01,2.400363703096701148e-02,4.755067668855190305e-02,3.125317115783691335e+01,6.865072537743347469e-01
4.100000000000000000e+01,2.448083245587989384e-02,3.787076119333505908e-02,3.296028266906738224e+01,7.053554061312441448e-01
4.200000000000000000e+01,2.366612293595863822e-02,3.779693648219108887e-02,3.296666751861572209e+01,7.157505681654697804e-01
4.300000000000000000e+01,2.301334908370636714e-02,3.852790214121341872e-02,3.296536476135253935e+01,7.117801056465595799e-01
4.400000000000000000e+01,2.301245681510483837e-02,3.784130591899156904e-02,3.295039943695068274e+01,7.192486521003430555e-01
4.500000000000000000e+01,2.301015823402188104e-02,3.903720039874315068e-02,3.250080429077148381e+01,7.085895060744541452e-01
