epoch,train_loss,val_loss,psnr,ssim
1.000000000000000000e+00,1.483600181469946766e-01,1.695101208546582472e-01,2.084976762883803403e+01,3.557019443337791631e-01
2.000000000000000000e+00,7.011936080676538230e-02,9.831251532715909458e-02,2.476126289367675781e+01,5.173789840679673402e-01
3.000000000000000000e+00,4.757979866347195053e-02,7.990742639145430315e-02,2.572896592757281198e+01,5.896676451870299651e-01
4.000000000000000000e+00,4.296105948311311484e-02,7.679690815070096266e-02,2.569497114069321597e+01,6.169724930918907280e-01
5.000000000000000000e+00,4.138448036471267105e-02,7.126449990798444656e-02,2.646752593096564965e+01,6.047803111765083228e-01
6.000000000000000000e+00,3.837965162080011344e-02,6.914070982705144974e-02,2.666740007961497483e+01,6.161531960291259935e-01
7.000000000000000000e+00,3.756348361019735266e-02,6.784840399289832069e-02,2.674106665218577561e+01,6.161305694771912478e-01
8.000000000000000000e+00,3.601570202060687398e-02,6.690569298670571985e-02,2.699636167638442075e+01,6.046811228788362413e-01
9.000000000000000000e+00,3.561677928600046061e-02,6.586590628413592496e-02,2.709841195274801962e+01,6.171094037222331075e-01
1.000000000000000000e+01,3.529927668012218522e-02,6.506504841587122667e-02,2.715032639222986433e+01,6.510509405124691451e-01
1.100000000000000000e+01,3.428427104688720750e-02,6.445937899543958960e-02,2.727348024704877005e+01,6.304613119715077874e-01
1.200000000000000000e+01,3.363982277611891197e-02,6.553718502468922069e-02,2.736256644305061059e+01,6.027622833717605211e-01
1.300000000000000000e+01,3.315549865824940490e-02,5.945855444845031534e-02,2.840650838964125668e+01,6.302560897600499867e-01
1.400000000000000000e+01,3.196217933738672995e-02,6.265567604671506974e-02,2.812112757738898949e+01,6.361371871854640814e-01
1.500000000000000000e+01,3.076571771116168308e-02,5.767633492017493202e-02,2.861482799754423212e+01,6.321034218381822445e-01
1.600000000000000000e+01,3.066248363918728376e-02,5.410281009972095490e-02,2.970094220778521432e+01,6.378344827775417336e-01
1.700000000000000000e+01,2.894623167122955740e-02,5.250759882962002800e-02,2.981838877060834037e+01,6.407180733972854814e-01
1.800000000000000000e+01,2.923348735741995025e-02,5.371784988571615821e-02,2.946372856813318464e+01,6.408383113440034862e-01
1.900000000000000000e+01,2.746266589994415808e-02,5.050701647996902466e-02,3.032081289852366623e+01,6.533966259423439338e-01
2.000000000000000000e+01,2.706510059673477089e-02,5.140840382698703970e-02,3.025574285843793021e+01,6.328501994035935496e-01
2.100000000000000000e+01,2.651211903373032475e-02,4.793580248951911926e-02,3.093888916688806745e+01,6.651676732348196230e-01
2.200000000000000000e+01,2.614349885671227169e-02,4.849697200252729018e-02,3.100587912166819748e+01,6.664471118123179716e-01
2.300000000000000000e+01,2.549577564185048426e-02,4.936528731794918162e-02,3.075614110161276571e+01,6.482529505107794687e-01
2.400000000000000000e+01,2.534193542130567384e-02,4.679752721944276106e-02,3.114612136167638567e+01,6.633364025340199310e-01
2.500000000000000000e+01,2.487079196690041363e-02,4.572020799798123813e-02,3.143919479145723272e+01,6.674285801388141204e-01
2.600000000000000000e+01,2.441768681653487885e-02,4.568111973212046067e-02,3.141944997450884713e+01,6.773027957808775978e-01
2.700000000000000000e+01,2.391116332584693194e-02,4.435105468420421498e-02,3.170767918755026571e+01,6.755447739927511464e-01
2.800000000000000000e+01,2.390639976034929573e-02,4.421445168554782867e-02,3.168798384946935442e+01,6.859330145221750330e-01
2.900000000000000000e+01,2.424055633399589682e-02,4.582909867167472839e-02,3.145403906878303246e+01,6.703190759167859669e-01
3.000000000000000000e+01,2.369630786325828409e-02,4.474989138543605804e-02,3.169471392912023333e+01,6.823682340177600336e-01
