epoch,train_loss,val_loss,psnr,ssim
4.200000000000000000e+01,5.108596886361926187e-02,5.018045648932457220e-02,2.866512908935546733e+01,6.876501025453632954e-01
4.300000000000000000e+01,5.033420817541681830e-02,4.998906731605529813e-02,2.858680656433105582e+01,7.156201657591788612e-01
4.400000000000000000e+01,5.055680489244539916e-02,5.039517611265182523e-02,2.857302337646484247e+01,7.086385169980868870e-01
4.500000000000000000e+01,4.999222618735526397e-02,4.981612697243690407e-02,2.846964653015136548e+01,7.323092149914983695e-01
4.600000000000000000e+01,4.973257262228934078e-02,5.028829649090767184e-02,2.855901313781738438e+01,7.066498195323470677e-01
4.700000000000000000e+01,4.900395359135856221e-02,4.882836088538169972e-02,2.887559776306152415e+01,7.022835885519718158e-01
4.800000000000000000e+01,4.985871125967049344e-02,5.103384807705878962e-02,2.864511993408203239e+01,6.899668447512308234e-01
4.900000000000000000e+01,5.196707052263346838e-02,5.089211940765380610e-02,2.845418510437011861e+01,6.915502505951299783e-01
5.000000000000000000e+01,5.128850729381742579e-02,5.090932354331016707e-02,2.833798255920410014e+01,6.957731479980484579e-01
5.100000000000000000e+01,5.048050928460665054e-02,5.270187377929687333e-02,2.806533607482910142e+01,6.855077758794794196e-01
5.200000000000000000e+01,5.004272015749915842e-02,5.060668379068374717e-02,2.832922645568847742e+01,7.165060069044008051e-01
5.300000000000000000e+01,4.966861295921743552e-02,5.041934624314307889e-02,2.848689125061035199e+01,7.044821359874837707e-01
5.400000000000000000e+01,4.748224648685494403e-02,4.923356592655182135e-02,2.880756507873535099e+01,7.145821405938538318e-01
5.500000000000000000e+01,4.744440000042442207e-02,4.953331604599952448e-02,2.877691658020019361e+01,7.022122058286888180e-01
5.600000000000000000e+01,4.792473585275579262e-02,4.869371861219406322e-02,2.900626281738281165e+01,7.041385501622575704e-01
5.700000000000000000e+01,4.641209197931053104e-02,4.811061948537826566e-02,2.910010765075683636e+01,6.972201211257461617e-01
5.800000000000000000e+01,4.616263936743263130e-02,4.815614104270934948e-02,2.922082466125488409e+01,6.975810601288442436e-01
5.900000000000000000e+01,4.557543260253165557e-02,4.697451069951057157e-02,2.932525581359863409e+01,7.140910845483421365e-01
6.000000000000000000e+01,4.603922601081122945e-02,4.845705732703208674e-02,2.888220268249511591e+01,6.963922689763326623e-01
