epoch,train_loss,val_loss,psnr,ssim
2.500000000000000000e+01,4.571549481723779368e-02,4.251752366476199002e-02,3.117912213942583932e+01,7.198651495691437141e-01
2.600000000000000000e+01,4.553480225580709695e-02,3.946738240911679824e-02,3.247010163699879115e+01,7.075683511061898745e-01
2.700000000000000000e+01,4.418066396941373181e-02,3.972570685779347466e-02,3.235136116252225946e+01,6.987170998957660251e-01
2.800000000000000000e+01,4.628180664170671726e-02,4.296994012068299645e-02,3.114890306136187448e+01,7.209353807137955927e-01
2.900000000000000000e+01,4.438128097005832051e-02,3.958428897621000392e-02,3.238530086068546154e+01,7.220808806633121080e-01
3.000000000000000000e+01,4.404367166168896008e-02,3.915150222532889218e-02,3.236095035777372431e+01,7.208576513307939360e-01
3.100000000000000000e+01,4.391416323221759843e-02,4.054998179130694241e-02,3.191630593468161337e+01,7.080741920516709920e-01
3.200000000000000000e+01,4.429531692998645021e-02,4.446245729923248291e-02,3.029732317083022153e+01,7.307604717903025682e-01
3.300000000000000000e+01,4.338852900229854537e-02,3.889930653659736531e-02,3.227689109129064349e+01,7.045510362936870941e-01
3.400000000000000000e+01,4.410035968010807966e-02,3.823020144858781111e-02,3.267639934315401007e+01,7.001404930205191723e-01
3.500000000000000000e+01,4.452176642730647921e-02,3.859617396750870955e-02,3.251423510383157378e+01,7.197027360974612709e-01
3.600000000000000000e+01,4.257311630580160045e-02,3.941252137369969516e-02,3.228761527117561059e+01,7.278375663197268475e-01
3.700000000000000000e+01,4.220609875096951319e-02,3.857980580890879585e-02,3.233332931294160772e+01,7.291965060632853435e-01
3.800000000000000000e+01,4.267583727652644182e-02,3.849690917002804302e-02,3.271546453588149461e+01,7.198173523008125629e-01
3.900000000000000000e+01,4.187089117404855371e-02,4.295570490991368340e-02,3.102371647778679176e+01,7.276152570519734963e-01
4.000000000000000000e+01,4.327016884897962046e-02,4.190692886271897566e-02,3.155557161218979800e+01,7.154763670467032544e-01
4.100000000000000000e+01,4.047831830879052711e-02,3.675675830420326029e-02,3.296190620871151111e+01,7.197487407720716268e-01
4.200000000000000000e+01,4.008851096861892199e-02,3.688462286749306929e-02,3.313261884801528367e+01,7.191068033599546938e-01
4.300000000000000000e+01,3.998291618938063646e-02,3.673073764452162993e-02,3.312198235006893299e+01,7.077349814043953913e-01
4.400000000000000000e+01,3.995417274626685000e-02,3.668465563917860939e-02,3.315589119406307361e+01,7.162706757384228462e-01
4.500000000000000000e+01,4.004263376564155125e-02,3.904922936549957979e-02,3.196773254170137335e+01,7.065465929473609963e-01
4.600000000000000000e+01,3.987155983477463222e-02,3.713367687647833870e-02,3.279200144375072057e+01,7.072988332719952753e-01
4.700000000000000000e+01,nan,3.608012292534112930e-02,3.320968897202435954e+01,7.219838735622982062e-01
4.800000000000000000e+01,nan,3.745804080630049659e-02,3.278693288915297899e+01,7.179858576697872863e-01
4.900000000000000000e+01,nan,3.745804080630049659e-02,3.278693288915297899e+01,7.179858576697872863e-01
5.000000000000000000e+01,nan,3.745804080630049659e-02,3.278693288915297899e+01,7.179858576697872863e-01
5.100000000000000000e+01,nan,3.745804080630049659e-02,3.278693288915297899e+01,7.179858576697872863e-01
5.200000000000000000e+01,nan,nan,nan,nan
5.300000000000000000e+01,nan,nan,nan,nan
5.400000000000000000e+01,nan,nan,nan,nan
5.500000000000000000e+01,nan,nan,nan,nan
5.600000000000000000e+01,nan,nan,nan,nan
5.700000000000000000e+01,nan,nan,nan,nan
5.800000000000000000e+01,nan,nan,nan,nan
5.900000000000000000e+01,nan,nan,nan,nan
6.000000000000000000e+01,nan,nan,nan,nan
